SiteID,41402,Site Timezone,6,Data Timezone,0,Longitude,90.42064,Latitude,23.803429
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),wind direction at 100m (deg),air temperature at 100m (C)
2017,10,30,18,0,5.29,14.82,21.07
2017,10,30,19,0,4.84,45.28,21.14
2017,10,30,20,0,5.66,73,22.89
2017,10,30,21,0,3.2800000000000002,11.59,19.69
2017,10,30,22,0,3.83,14.49,20.62
2017,10,30,23,0,3.21,53.9,20.830000000000002
2017,10,31,0,0,4.72,62.17,20.38
2017,10,31,1,0,3.8200000000000003,64.53,21.06
2017,10,31,2,0,3.06,62.51,19.56
2017,10,31,3,0,1.76,27.88,20.400000000000002
2017,10,31,4,0,1.06,41.26,22.71
2017,10,31,5,0,1.16,15.84,24.41
2017,10,31,6,0,1.49,23.29,25.44
2017,10,31,7,0,2.21,57.89,26.03
2017,10,31,8,0,1.59,134.39000000000001,24.97
2017,10,31,9,0,2.2,357.17,25.97
2017,10,31,10,0,5.84,167.51,23.580000000000002
2017,10,31,11,0,1.94,111.83,25.2
2017,10,31,12,0,2.95,321.75,25
2017,10,31,13,0,2.34,309.75,24.990000000000002
2017,10,31,14,0,2.36,236.31,25.34
2017,10,31,15,0,3.93,266.53000000000003,25.22
2017,10,31,16,0,4.71,301.76,24.59
2017,10,31,17,0,2.64,349.73,23.38
2017,10,31,18,0,5.2700000000000005,346.1,23.25
2017,10,31,19,0,5.39,6.22,22.2
2017,10,31,20,0,4.16,13.16,22.42
2017,10,31,21,0,4.09,17.88,22.740000000000002
2017,10,31,22,0,3.8200000000000003,31.85,22.18
2017,10,31,23,0,5.04,45.24,20.79
2017,11,1,0,0,4.07,43.57,21.89
2017,11,1,1,0,3.85,37.33,22.22
2017,11,1,2,0,2.13,41.480000000000004,22.57
2017,11,1,3,0,2.9,66.4,24.04
2017,11,1,4,0,2.06,88.61,24.96
2017,11,1,5,0,1.95,104.73,25.98
2017,11,1,6,0,2.13,88.99,26.63
2017,11,1,7,0,1.21,75.52,27.2
2017,11,1,8,0,1.04,143.23,27.560000000000002
2017,11,1,9,0,2.6,7.88,24.830000000000002
2017,11,1,10,0,1.9000000000000001,286.47,25.79
2017,11,1,11,0,1.6600000000000001,3.5100000000000002,23.87
2017,11,1,12,0,1.62,4.11,25.55
2017,11,1,13,0,3.18,338.33,26.16
2017,11,1,14,0,4.13,337.69,26
2017,11,1,15,0,4.86,4.86,26.09
2017,11,1,16,0,4.97,347.71,24.25
2017,11,1,17,0,3.46,354.90000000000003,23.57
2017,11,1,18,0,5.13,2.5300000000000002,23.35
2017,11,1,19,0,5.23,22.39,22.85
2017,11,1,20,0,5.05,32.53,22.96
2017,11,1,21,0,4.98,30.66,22.53
2017,11,1,22,0,4.23,51.08,23.39
2017,11,1,23,0,4.8,45.79,22.05
2017,11,2,0,0,3.87,31.080000000000002,22.22
2017,11,2,1,0,3.06,12.32,23
2017,11,2,2,0,2.38,46.84,22.7
2017,11,2,3,0,2.2,56.03,24.52
2017,11,2,4,0,1.61,68.3,25.62
2017,11,2,5,0,1.95,107.19,26.87
2017,11,2,6,0,6.05,299.5,26.45
2017,11,2,7,0,2.2600000000000002,123.38000000000001,27.6
2017,11,2,8,0,4.42,17.330000000000002,26.62
2017,11,2,9,0,3.33,234.77,26.3
2017,11,2,10,0,2.47,197.36,28.53
2017,11,2,11,0,2.18,38.25,27.240000000000002
2017,11,2,12,0,3.67,17.59,26.53
2017,11,2,13,0,2.49,354.17,26.26
2017,11,2,14,0,4.28,355.55,24.98
2017,11,2,15,0,4.08,338.40000000000003,24.85
2017,11,2,16,0,4.5200000000000005,12.23,24.080000000000002
2017,11,2,17,0,6.15,32.11,24.55
2017,11,2,18,0,4.69,39.01,24.61
2017,11,2,19,0,2.45,25.62,23.02
2017,11,2,20,0,2.7,52.57,22.82
2017,11,2,21,0,2.02,59.9,22.740000000000002
2017,11,2,22,0,2.11,61.21,22.18
2017,11,2,23,0,2.82,41.33,22.92
2017,11,3,0,0,5.22,40.38,21.31
2017,11,3,1,0,4.19,36.35,22.14
2017,11,3,2,0,1.87,34.71,23.2
2017,11,3,3,0,1.6,43.21,24.92
2017,11,3,4,0,3.83,40.95,26.19
2017,11,3,5,0,3.45,9.370000000000001,27.69
2017,11,3,6,0,2.44,34.11,28.23
2017,11,3,7,0,4.54,51.21,28.400000000000002
2017,11,3,8,0,9.16,272.05,26.98
2017,11,3,9,0,8.69,220.87,23.41
2017,11,3,10,0,5.63,260.82,28.16
2017,11,3,11,0,3.5,335.71,28.36
2017,11,3,12,0,4.6000000000000005,18.97,27.04
2017,11,3,13,0,4.5600000000000005,12.85,27.14
2017,11,3,14,0,3.29,13.73,25.29
2017,11,3,15,0,3.77,5.69,24.810000000000002
2017,11,3,16,0,5.49,11.700000000000001,26.26
2017,11,3,17,0,4.8500000000000005,16.26,25.63
2017,11,3,18,0,6.13,12.65,25.150000000000002
2017,11,3,19,0,6.03,19.53,25.3
2017,11,3,20,0,4.84,38.38,24.36
2017,11,3,21,0,5.48,30.650000000000002,23.650000000000002
2017,11,3,22,0,6.3100000000000005,34.230000000000004,23.080000000000002
2017,11,3,23,0,6.22,33.2,23.85
2017,11,4,0,0,7.07,46.07,22.7
2017,11,4,1,0,5.61,36.660000000000004,23.07
2017,11,4,2,0,4.83,47.46,23.84
2017,11,4,3,0,4.47,64.7,24.91
2017,11,4,4,0,4.01,63.27,26.57
2017,11,4,5,0,2.62,57.65,27.73
2017,11,4,6,0,1.5,90.94,29.32
2017,11,4,7,0,3.16,240.36,29.1
2017,11,4,8,0,10.71,238.96,26.94
2017,11,4,9,0,4.66,215.16,28.01
2017,11,4,10,0,1.37,18.97,29.89
2017,11,4,11,0,2.02,63.49,29
2017,11,4,12,0,4.36,17.88,27.96
2017,11,4,13,0,2.62,274.35,26.46
2017,11,4,14,0,3.06,329.53000000000003,26.400000000000002
2017,11,4,15,0,2,0.25,25.51
2017,11,4,16,0,2.48,358.58,25.89
2017,11,4,17,0,4.48,357.92,25.650000000000002
2017,11,4,18,0,5.34,10.24,25.75
2017,11,4,19,0,5.64,19.41,24.900000000000002
2017,11,4,20,0,5.69,8.67,25.080000000000002
2017,11,4,21,0,5.72,9.09,25.47
2017,11,4,22,0,3.73,21.59,25.43
2017,11,4,23,0,4.55,14.530000000000001,24.73
2017,11,5,0,0,2.69,16.51,22.38
2017,11,5,1,0,4.53,332.53000000000003,23.32
2017,11,5,2,0,2.68,32.85,24.55
2017,11,5,3,0,1.81,39.36,26.25
2017,11,5,4,0,1.8800000000000001,23.21,27.310000000000002
2017,11,5,5,0,2.82,10.51,28.560000000000002
2017,11,5,6,0,15.72,169.68,24.04
2017,11,5,7,0,13.34,224.05,26.55
2017,11,5,8,0,1.51,356.78000000000003,30.22
2017,11,5,9,0,11.88,58.99,26.14
2017,11,5,10,0,16.57,167.89000000000001,23.47
2017,11,5,11,0,0.86,187.05,27.98
2017,11,5,12,0,2.32,317.77,27.330000000000002
2017,11,5,13,0,4.5200000000000005,324.5,26.51
2017,11,5,14,0,4.3100000000000005,326.51,25.79
2017,11,5,15,0,3.3200000000000003,353.25,24.73
2017,11,5,16,0,4.29,353.09000000000003,25.54
2017,11,5,17,0,4.87,347.92,26.13
2017,11,5,18,0,4.63,4.6000000000000005,25.71
2017,11,5,19,0,4.36,14.950000000000001,25.05
2017,11,5,20,0,5.53,33.33,24.03
2017,11,5,21,0,4.3100000000000005,42.12,25.02
2017,11,5,22,0,3.3200000000000003,40.49,25.490000000000002
2017,11,5,23,0,3.77,45.33,24.34
2017,11,6,0,0,2.5500000000000003,3.56,22.580000000000002
2017,11,6,1,0,3.56,313.26,22.17
2017,11,6,2,0,1.8900000000000001,298.11,23.48
2017,11,6,3,0,1.75,343.23,26.01
2017,11,6,4,0,1.93,22.62,27.490000000000002
2017,11,6,5,0,4.98,36.61,28.87
2017,11,6,6,0,12.11,180.02,24
2017,11,6,7,0,3.2,276.51,27.3
2017,11,6,8,0,4,280.76,30.13
2017,11,6,9,0,10.92,151.74,26.240000000000002
2017,11,6,10,0,10.28,259.06,24.8
2017,11,6,11,0,3.3000000000000003,337.27,27.84
2017,11,6,12,0,3.13,4.8500000000000005,27.07
2017,11,6,13,0,0.84,336.62,26.47
2017,11,6,14,0,1.95,306.15000000000003,25.64
2017,11,6,15,0,2.72,334.51,25.990000000000002
2017,11,6,16,0,5.09,350.39,25.650000000000002
2017,11,6,17,0,4.7700000000000005,5.45,25.18
2017,11,6,18,0,4.65,15.51,24.900000000000002
2017,11,6,19,0,4.07,24.87,24.37
2017,11,6,20,0,2.89,4.32,23.75
2017,11,6,21,0,2.68,342.7,23.35
2017,11,6,22,0,3.36,357.17,23.91
2017,11,6,23,0,3.89,359.31,23.57
2017,11,7,0,0,4.39,340.86,22.89
2017,11,7,1,0,4.22,348.55,22.63
2017,11,7,2,0,2.89,7.890000000000001,22.490000000000002
2017,11,7,3,0,2.63,30.03,24.830000000000002
2017,11,7,4,0,1.98,52.51,26.79
2017,11,7,5,0,4.14,40.800000000000004,28.27
2017,11,7,6,0,4.2,69.60000000000001,29.41
2017,11,7,7,0,2.49,144.02,29.57
2017,11,7,8,0,3.25,290.67,27.84
2017,11,7,9,0,8.82,229.20000000000002,26.26
2017,11,7,10,0,3.04,226.1,29.53
2017,11,7,11,0,2.75,173.06,26.77
2017,11,7,12,0,2.24,18.400000000000002,28.12
2017,11,7,13,0,2.67,322.97,28.04
2017,11,7,14,0,2.45,312.07,28.5
2017,11,7,15,0,3.08,358.81,27.17
2017,11,7,16,0,3.63,350.99,27.34
2017,11,7,17,0,3.7800000000000002,336.11,25.8
2017,11,7,18,0,4.21,345.41,24.95
2017,11,7,19,0,3.84,15.040000000000001,23.8
2017,11,7,20,0,3.48,20.67,23.830000000000002
2017,11,7,21,0,3.18,36.22,23.45
2017,11,7,22,0,3.64,28.46,24.2
2017,11,7,23,0,3.7800000000000002,9.22,23.26
2017,11,8,0,0,1.52,54.84,23.48
2017,11,8,1,0,1.59,354.05,23.17
2017,11,8,2,0,2.41,22.75,23.97
2017,11,8,3,0,3.5,19.07,25.94
2017,11,8,4,0,2.71,22.69,27.21
2017,11,8,5,0,1.6600000000000001,37.27,28.16
2017,11,8,6,0,0.92,42.81,29.25
2017,11,8,7,0,1.52,100.54,29.64
2017,11,8,8,0,2.18,155.14000000000001,29.88
2017,11,8,9,0,1.87,132.59,29.93
2017,11,8,10,0,2.13,61.83,29.7
2017,11,8,11,0,0.19,342.67,28.490000000000002
2017,11,8,12,0,1.31,11.59,27.68
2017,11,8,13,0,1.99,18.79,27.560000000000002
2017,11,8,14,0,2.48,25.5,27.400000000000002
2017,11,8,15,0,3.2,20.66,25.990000000000002
2017,11,8,16,0,2.69,8,25.740000000000002
2017,11,8,17,0,2.32,345.97,25.580000000000002
2017,11,8,18,0,1.43,6.93,23.56
2017,11,8,19,0,1.6,348.82,23.45
2017,11,8,20,0,2.11,336.56,23.48
2017,11,8,21,0,1.6600000000000001,12.6,23.96
2017,11,8,22,0,2.16,0.12,22.87
2017,11,8,23,0,1.6,8.88,22.52
2017,11,9,0,0,1.97,21.740000000000002,21.95
2017,11,9,1,0,2.43,9.64,21.7
2017,11,9,2,0,1.25,25.830000000000002,22.94
2017,11,9,3,0,1.41,61.72,24.900000000000002
2017,11,9,4,0,2.29,34.56,26.490000000000002
2017,11,9,5,0,2.29,35.800000000000004,27.8
2017,11,9,6,0,6.43,240.54,27.13
2017,11,9,7,0,10.78,111.89,24.2
2017,11,9,8,0,1.36,140.38,25.400000000000002
2017,11,9,9,0,3.7600000000000002,304.71,27.68
2017,11,9,10,0,3.7600000000000002,63.440000000000005,27.98
2017,11,9,11,0,0.54,92.29,25.96
2017,11,9,12,0,2.33,323.6,27.830000000000002
2017,11,9,13,0,1.37,307.17,28.67
2017,11,9,14,0,2.09,283.7,28.26
2017,11,9,15,0,1.19,259.04,28.3
2017,11,9,16,0,1.46,329.79,27.95
2017,11,9,17,0,3.39,320.69,26.61
2017,11,9,18,0,2.85,320.42,26.32
2017,11,9,19,0,1.74,110.10000000000001,21.79
2017,11,9,20,0,1.83,64.12,22.400000000000002
2017,11,9,21,0,1.2,2.2800000000000002,23.3
2017,11,9,22,0,1.85,14.48,23.34
2017,11,9,23,0,2.08,67.14,22.48
2017,11,10,0,0,3.09,5.03,22.89
2017,11,10,1,0,1.73,7.87,23.07
2017,11,10,2,0,1.59,44.53,23.150000000000002
2017,11,10,3,0,2,27.5,25.29
2017,11,10,4,0,3.16,30.310000000000002,26.25
2017,11,10,5,0,4.16,51.15,27.080000000000002
2017,11,10,6,0,3.1,56.29,28.3
2017,11,10,7,0,4.36,202.65,26.91
2017,11,10,8,0,5.48,2.49,27.23
2017,11,10,9,0,1.25,311.41,27.77
2017,11,10,10,0,1.51,14.09,27.41
2017,11,10,11,0,1.98,102.61,26.93
2017,11,10,12,0,1.26,21.06,26.16
2017,11,10,13,0,2.49,14.58,27.95
2017,11,10,14,0,2.09,327.49,27.11
2017,11,10,15,0,2.13,322.27,27.27
2017,11,10,16,0,4.16,315.16,26.63
2017,11,10,17,0,3.66,339.88,25.03
2017,11,10,18,0,3.09,0.7000000000000001,24.69
2017,11,10,19,0,3.46,2.54,24.44
2017,11,10,20,0,3.43,40.14,23.09
2017,11,10,21,0,3.14,39.75,23.3
2017,11,10,22,0,3.87,14.790000000000001,22.63
2017,11,10,23,0,5.33,10.94,23.34
2017,11,11,0,0,4.18,9.49,23.150000000000002
2017,11,11,1,0,2.59,5.58,23.27
2017,11,11,2,0,0.93,347.77,24.02
2017,11,11,3,0,1.96,13.66,26.09
2017,11,11,4,0,4.24,6.57,26.3
2017,11,11,5,0,3.5100000000000002,49.67,27.47
2017,11,11,6,0,4.16,200.16,26.54
2017,11,11,7,0,2.06,177.3,28.68
2017,11,11,8,0,1.32,232.4,27.17
2017,11,11,9,0,0.16,247.45000000000002,29.84
2017,11,11,10,0,2.92,110.89,28.26
2017,11,11,11,0,4.72,20.52,27.23
2017,11,11,12,0,3.19,323.13,26.55
2017,11,11,13,0,4.87,290.39,27.88
2017,11,11,14,0,6.140000000000001,298.52,27.43
2017,11,11,15,0,4.9,309.47,26.51
2017,11,11,16,0,3.92,348.37,25.02
2017,11,11,17,0,3.3200000000000003,354.69,25.560000000000002
2017,11,11,18,0,2.72,348.87,23.82
2017,11,11,19,0,3,31.94,23.7
2017,11,11,20,0,2.43,48.36,23.36
2017,11,11,21,0,2.73,56.14,22.82
2017,11,11,22,0,2.48,48.800000000000004,23.22
2017,11,11,23,0,2.62,44.910000000000004,22.85
2017,11,12,0,0,2.99,32.05,22.72
2017,11,12,1,0,3.14,57.69,22.28
2017,11,12,2,0,0.3,168.05,22.11
2017,11,12,3,0,0.5,35.89,24.69
2017,11,12,4,0,2,37.75,26.14
2017,11,12,5,0,2.92,51.52,26.740000000000002
2017,11,12,6,0,2.59,11.06,28.07
2017,11,12,7,0,1.19,274.91,28.55
2017,11,12,8,0,5.0600000000000005,168.41,27.72
2017,11,12,9,0,1.98,277.89,29.41
2017,11,12,10,0,5.12,307.43,28.57
2017,11,12,11,0,1.35,43.160000000000004,27.05
2017,11,12,12,0,1.34,257.45,27.02
2017,11,12,13,0,5.38,298.77,28.88
2017,11,12,14,0,3.91,292.88,27.73
2017,11,12,15,0,5.15,312.2,27.52
2017,11,12,16,0,5.8100000000000005,314.46,27.61
2017,11,12,17,0,5.58,316.43,26.7
2017,11,12,18,0,5.14,324.63,24
2017,11,12,19,0,4.26,10.86,24.41
2017,11,12,20,0,3.63,6.5,24.28
2017,11,12,21,0,2.56,20.2,23.990000000000002
2017,11,12,22,0,3.48,28.2,23.66
2017,11,12,23,0,5.91,19.72,23.38
2017,11,13,0,0,4.28,11.23,22.67
2017,11,13,1,0,5.2,24.810000000000002,22.91
2017,11,13,2,0,4.18,41.31,23.05
2017,11,13,3,0,3.3000000000000003,26.52,25.53
2017,11,13,4,0,3.24,34.14,26.82
2017,11,13,5,0,3.04,70.43,26.35
2017,11,13,6,0,6.48,109.99000000000001,24.69
2017,11,13,7,0,5.84,114.92,28.240000000000002
2017,11,13,8,0,6.88,142.61,26.5
2017,11,13,9,0,5.32,103.94,25.78
2017,11,13,10,0,0.46,179.03,26.18
2017,11,13,11,0,2.3000000000000003,353.96,27.54
2017,11,13,12,0,3.86,339.69,26.810000000000002
2017,11,13,13,0,3.5100000000000002,331.29,27.69
2017,11,13,14,0,5.7,334.81,27.490000000000002
2017,11,13,15,0,4.36,348.63,24.6
2017,11,13,16,0,7.01,349.11,26.05
2017,11,13,17,0,5.78,11.26,23.62
2017,11,13,18,0,5.46,25.14,24.55
2017,11,13,19,0,6.0600000000000005,34.47,23.96
2017,11,13,20,0,5.74,20,24.87
2017,11,13,21,0,5.3,18.02,24.34
2017,11,13,22,0,6.0200000000000005,14.21,24.07
2017,11,13,23,0,6.99,21.07,23.14
2017,11,14,0,0,5.51,4.2700000000000005,22.61
2017,11,14,1,0,6.07,27.79,22.580000000000002
2017,11,14,2,0,1.81,358.51,23.23
2017,11,14,3,0,2.14,48.68,24.88
2017,11,14,4,0,2.2800000000000002,58.6,26
2017,11,14,5,0,2.81,85.28,27.03
2017,11,14,6,0,4.11,93.2,27.29
2017,11,14,7,0,6.0200000000000005,290.62,25.69
2017,11,14,8,0,0.9500000000000001,286.38,26.34
2017,11,14,9,0,6.1000000000000005,195.09,26.5
2017,11,14,10,0,2.32,356.40000000000003,25.87
2017,11,14,11,0,3.2600000000000002,9.93,27.310000000000002
2017,11,14,12,0,2.1,346.06,27.22
2017,11,14,13,0,0.5,15.74,27.8
2017,11,14,14,0,2.21,313.18,26.38
2017,11,14,15,0,2.56,347.99,24.89
2017,11,14,16,0,1.36,1.49,24.95
2017,11,14,17,0,3.2600000000000002,28.490000000000002,24.48
2017,11,14,18,0,3.79,12.790000000000001,24.46
2017,11,14,19,0,4.37,42.54,24.57
2017,11,14,20,0,4.18,55.92,24.5
2017,11,14,21,0,3.85,36.06,23.51
2017,11,14,22,0,4.57,35.53,23.45
2017,11,14,23,0,4.92,45.25,23.68
2017,11,15,0,0,5.01,48.17,23.89
2017,11,15,1,0,5.09,37.06,23.14
2017,11,15,2,0,3.21,42.22,23.48
2017,11,15,3,0,1.96,50.160000000000004,24.19
2017,11,15,4,0,1.34,72.22,24.93
2017,11,15,5,0,2.04,16.51,25.29
2017,11,15,6,0,2.15,316.33,25.16
2017,11,15,7,0,2.33,294.18,24.8
2017,11,15,8,0,2.86,323.96,24.18
2017,11,15,9,0,2.43,326.95,23.85
2017,11,15,10,0,3.46,328.18,22.98
2017,11,15,11,0,2.05,327.48,22.7
2017,11,15,12,0,3.79,339.02,22.47
2017,11,15,13,0,2.68,309.76,22.47
2017,11,15,14,0,4.82,305.57,23.35
2017,11,15,15,0,3.2600000000000002,324.19,24.05
2017,11,15,16,0,3.45,329.47,21.94
2017,11,15,17,0,3.0500000000000003,351.33,21.25
2017,11,15,18,0,5.2,339.22,22.31
2017,11,15,19,0,4.33,337.40000000000003,21.85
2017,11,15,20,0,6.09,340.61,21.02
2017,11,15,21,0,6.65,351.23,20.57
2017,11,15,22,0,7.98,357.08,20.98
2017,11,15,23,0,3.38,40.1,20.38
2017,11,16,0,0,6.78,48.2,20.93
2017,11,16,1,0,6.640000000000001,51.660000000000004,21.080000000000002
2017,11,16,2,0,4.58,40.71,20.78
2017,11,16,3,0,3.37,39.35,21.52
2017,11,16,4,0,4.3500000000000005,20.59,21.79
2017,11,16,5,0,3.88,35.58,21.650000000000002
2017,11,16,6,0,2.82,21.3,21.84
2017,11,16,7,0,2.5500000000000003,3.67,22.66
2017,11,16,8,0,1.8,16.02,23.39
2017,11,16,9,0,1.79,15.59,23.89
2017,11,16,10,0,1.57,328.5,22.92
2017,11,16,11,0,2.63,317.26,21.86
2017,11,16,12,0,4.51,5.2,22.740000000000002
2017,11,16,13,0,6.3100000000000005,7.97,23.63
2017,11,16,14,0,6.42,355.32,23.72
2017,11,16,15,0,4.36,340.8,22.25
2017,11,16,16,0,4.11,8.53,21.82
2017,11,16,17,0,4.74,19.17,22.57
2017,11,16,18,0,5.36,18.77,22.36
2017,11,16,19,0,5.74,43.37,23.650000000000002
2017,11,16,20,0,5.0600000000000005,69.8,23.66
2017,11,16,21,0,5.3500000000000005,66.35,23.51
2017,11,16,22,0,5.14,82.69,23.41
2017,11,16,23,0,4.8500000000000005,107.26,22.53
2017,11,17,0,0,4.08,75.52,22.56
2017,11,17,1,0,2.47,85.87,22.64
2017,11,17,2,0,2.23,77.01,22.95
2017,11,17,3,0,2.93,88.49,24.05
2017,11,17,4,0,3.11,96.05,25.17
2017,11,17,5,0,1.79,98.4,26.47
2017,11,17,6,0,0.93,89.09,26.79
2017,11,17,7,0,0.7000000000000001,50.26,26.68
2017,11,17,8,0,0.42,238.88,27.54
2017,11,17,9,0,2.18,335.7,26.89
2017,11,17,10,0,1.3800000000000001,329.6,26.79
2017,11,17,11,0,1.19,323.78000000000003,26.240000000000002
2017,11,17,12,0,0.6,285.71,25.96
2017,11,17,13,0,1.3800000000000001,298.79,25.69
2017,11,17,14,0,0.81,338.65000000000003,25.87
2017,11,17,15,0,1.12,345.94,26.53
2017,11,17,16,0,0.54,13.540000000000001,26.560000000000002
2017,11,17,17,0,0.6,157.70000000000002,26.41
2017,11,17,18,0,1.09,162.68,26.11
2017,11,17,19,0,0.17,57.370000000000005,25.13
2017,11,17,20,0,1.05,65.83,24.78
2017,11,17,21,0,2.1,72.83,24.41
2017,11,17,22,0,2.39,61.1,24.43
2017,11,17,23,0,2.25,67.15,24.23
2017,11,18,0,0,1.76,84.57000000000001,23.85
2017,11,18,1,0,0.96,59.730000000000004,24.150000000000002
2017,11,18,2,0,0.51,101.5,24.04
2017,11,18,3,0,0.37,16.5,25.73
2017,11,18,4,0,1.6600000000000001,64.4,26.67
2017,11,18,5,0,2.11,60.42,27.330000000000002
2017,11,18,6,0,3.77,353.66,28.63
2017,11,18,7,0,5.9,130.36,25.04
2017,11,18,8,0,5.44,141.12,25.7
2017,11,18,9,0,3.2600000000000002,146.68,26.71
2017,11,18,10,0,2.65,293.71,26.66
2017,11,18,11,0,1.67,323.04,26.27
2017,11,18,12,0,2.07,306.3,26.17
2017,11,18,13,0,1.9100000000000001,319.6,25.67
2017,11,18,14,0,1.9000000000000001,261.08,25.27
2017,11,18,15,0,1.9000000000000001,281,27.04
2017,11,18,16,0,2.43,276.16,27.2
2017,11,18,17,0,1.62,258.98,25.44
2017,11,18,18,0,2.14,222.09,25.67
2017,11,18,19,0,2.29,234.02,25.35
2017,11,18,20,0,3.27,255,24.84
2017,11,18,21,0,4.0200000000000005,244.93,23.81
2017,11,18,22,0,2.95,267.01,23.69
2017,11,18,23,0,1.86,258.77,23.740000000000002
2017,11,19,0,0,1.21,220.43,23.37
2017,11,19,1,0,2.29,257.46,23.39
2017,11,19,2,0,0.34,300.25,24.07
2017,11,19,3,0,0.25,183.53,24.75
2017,11,19,4,0,1.45,350.04,26.09
2017,11,19,5,0,1.56,352.95,26.89
2017,11,19,6,0,1.46,331.39,27.63
2017,11,19,7,0,2.17,300.26,28.89
2017,11,19,8,0,3.36,307.25,29.27
2017,11,19,9,0,3.61,321.85,28.740000000000002
2017,11,19,10,0,3.18,328.97,28.18
2017,11,19,11,0,2.15,82.76,26.77
2017,11,19,12,0,0.52,329.65000000000003,25.95
2017,11,19,13,0,3.41,288.36,26.86
2017,11,19,14,0,3.23,267.35,27.47
2017,11,19,15,0,2.58,318.16,26.89
2017,11,19,16,0,3.47,332.15000000000003,27.080000000000002
2017,11,19,17,0,3.37,323.49,25.85
2017,11,19,18,0,3.25,334.83,25.75
2017,11,19,19,0,3.1,322.89,24.41
2017,11,19,20,0,2.36,293.54,24.91
2017,11,19,21,0,3.7800000000000002,302.27,23.86
2017,11,19,22,0,4.82,308.3,23.41
2017,11,19,23,0,4.33,325.40000000000003,22.86
2017,11,20,0,0,2.98,4.99,23.21
2017,11,20,1,0,2.66,314.3,23.44
2017,11,20,2,0,2.19,318.43,23.6
2017,11,20,3,0,1.75,340.82,24.69
2017,11,20,4,0,2.07,338.79,25.88
2017,11,20,5,0,3.09,325.05,27.05
2017,11,20,6,0,2.58,332.34000000000003,28.060000000000002
2017,11,20,7,0,2.65,314.94,28.580000000000002
2017,11,20,8,0,4.11,296.64,28.21
2017,11,20,9,0,2.68,301.26,28.45
2017,11,20,10,0,3.35,292.26,27.82
2017,11,20,11,0,2.22,303.24,26.69
2017,11,20,12,0,1.05,240.33,26.28
2017,11,20,13,0,3.84,288.2,27.150000000000002
2017,11,20,14,0,6.36,285.2,25.89
2017,11,20,15,0,4.74,302.52,25.740000000000002
2017,11,20,16,0,4.79,313.37,26.03
2017,11,20,17,0,4.42,315.07,25.42
2017,11,20,18,0,5.46,321.62,25.13
2017,11,20,19,0,5.88,323.5,25.8
2017,11,20,20,0,6.8100000000000005,314.38,24.89
2017,11,20,21,0,5.2,324.74,24.87
2017,11,20,22,0,5.69,325.27,24.19
2017,11,20,23,0,5.5,325.5,22.38
2017,11,21,0,0,4.78,332.98,21.7
2017,11,21,1,0,4.78,330.41,21.25
2017,11,21,2,0,2.5,326.47,21.48
2017,11,21,3,0,3.8200000000000003,343.56,22.990000000000002
2017,11,21,4,0,4.07,349.15000000000003,24.02
2017,11,21,5,0,3.38,355.53000000000003,25.650000000000002
2017,11,21,6,0,2.5300000000000002,346.55,26
2017,11,21,7,0,3.06,345.76,26.68
2017,11,21,8,0,4.1,331.08,27.13
2017,11,21,9,0,5.22,328.1,26.92
2017,11,21,10,0,4.1,310.51,26.32
2017,11,21,11,0,2.75,303.1,25.39
2017,11,21,12,0,4.12,289.96,24.650000000000002
2017,11,21,13,0,3.79,276.05,25.46
2017,11,21,14,0,4.38,268.25,25.46
2017,11,21,15,0,4.71,320.86,24.19
2017,11,21,16,0,5.78,328.42,23.900000000000002
2017,11,21,17,0,6.98,333.41,23.66
2017,11,21,18,0,7.8100000000000005,333.08,23.55
2017,11,21,19,0,6.99,321.21,23.29
2017,11,21,20,0,6.66,318.98,22
2017,11,21,21,0,5.43,327.6,21.01
2017,11,21,22,0,5.17,334.48,20.79
2017,11,21,23,0,6.55,328.48,20.09
2017,11,22,0,0,6.98,330.08,19.42
2017,11,22,1,0,8.39,335.62,20.68
2017,11,22,2,0,6.16,328.13,19.78
2017,11,22,3,0,5,326.55,20.82
2017,11,22,4,0,4.4,339.71,23.25
2017,11,22,5,0,3.73,341.74,23.91
2017,11,22,6,0,2.9,328.26,25.1
2017,11,22,7,0,3.97,306.79,25.78
2017,11,22,8,0,4.21,303.53000000000003,26.150000000000002
2017,11,22,9,0,4.14,304.36,25.73
2017,11,22,10,0,4.74,298.62,25.150000000000002
2017,11,22,11,0,4.98,300.5,24.310000000000002
2017,11,22,12,0,3.89,301.09000000000003,22.98
2017,11,22,13,0,6.25,293.89,23.86
2017,11,22,14,0,2.81,303.97,21.580000000000002
2017,11,22,15,0,4.93,309.03000000000003,23.16
2017,11,22,16,0,5.6000000000000005,297.35,22.16
2017,11,22,17,0,4.7700000000000005,299.46,22.13
2017,11,22,18,0,4.5200000000000005,307.54,21.240000000000002
2017,11,22,19,0,6.38,303.16,21.18
2017,11,22,20,0,7.15,310.87,21.25
2017,11,22,21,0,6.79,322.82,20.42
2017,11,22,22,0,6.69,325.63,19.41
2017,11,22,23,0,6.24,321.48,19.18
2017,11,23,0,0,6.84,330.31,19.38
2017,11,23,1,0,6.9,335.21,19.69
2017,11,23,2,0,5.16,317.04,17.92
2017,11,23,3,0,3.3200000000000003,336.55,19.57
2017,11,23,4,0,3.2600000000000002,346.07,21.25
2017,11,23,5,0,2.34,336.97,23.17
