year,month,day,hour,windspeed_100m,winddir_100m,temp_100m,wpd,season,datetime,winddir_bin,power_kw
2017,2,24,11,3.24,260.47,27.12,20.832487200000003,Winter,2017-02-24 11:00:00,240,0
2017,2,24,12,2.06,287.93,25.58,5.3543623,Winter,2017-02-24 12:00:00,270,0
2017,2,24,13,2.68,174.25,24.98,11.789909600000003,Winter,2017-02-24 13:00:00,150,0
2017,2,24,14,2.45,189.62,25.34,9.007501562500003,Winter,2017-02-24 14:00:00,180,0
2017,2,24,15,3.3200000000000003,199.53,24.9,22.414050400000008,Winter,2017-02-24 15:00:00,180,0
2017,2,24,16,2.41,216.2,25.91,8.573481612500002,Winter,2017-02-24 16:00:00,210,0
2017,2,24,17,3.21,197.72,25.6,20.259148612500002,Winter,2017-02-24 17:00:00,180,0
2017,2,24,18,1.95,221.08,24.89,4.5416109375,Winter,2017-02-24 18:00:00,210,0
2017,2,24,19,1.89,182.94,21.08,4.135152262499999,Winter,2017-02-24 19:00:00,180,0
2017,2,24,20,3.51,291.27,20.58,26.486674987499995,Winter,2017-02-24 20:00:00,270,80
2017,2,24,21,1.25,68.64,19.68,1.1962890625,Winter,2017-02-24 21:00:00,60,0
2017,2,24,22,1.71,44.32,19.66,3.0626292375,Winter,2017-02-24 22:00:00,30,0
2017,2,24,23,0.9,20.01,20.35,0.4465125000000001,Winter,2017-02-24 23:00:00,0,0
2017,2,25,0,3.12,117.96,19.7,18.602438400000004,Winter,2017-02-25 00:00:00,90,0
2017,2,25,1,3.0500000000000003,94.85,22.95,17.378232812500006,Winter,2017-02-25 01:00:00,90,0
2017,2,25,2,0.84,103.09,23.96,0.36303119999999994,Winter,2017-02-25 02:00:00,90,0
2017,2,25,3,2.46,212.77,23.83,9.1182483,Winter,2017-02-25 03:00:00,210,0
2017,2,25,4,1.01,208.88,24.25,0.6310593625000002,Winter,2017-02-25 04:00:00,180,0
2017,2,25,5,0.6,201.9,25.39,0.1323,Winter,2017-02-25 05:00:00,180,0
2017,2,25,6,1.21,226.9,26.07,1.0850811125,Winter,2017-02-25 06:00:00,210,0
2017,2,25,7,1.04,201.37,26.75,0.6889792000000001,Winter,2017-02-25 07:00:00,180,0
2017,2,25,8,3.5,239.96,27.51,26.2609375,Winter,2017-02-25 08:00:00,210,80
2017,2,25,9,2.86,226.77,27.44,14.328614299999998,Winter,2017-02-25 09:00:00,210,0
2017,2,25,10,1.82,278.27,27.05,3.6924979000000007,Winter,2017-02-25 10:00:00,270,0
2017,2,25,11,2.37,269.22,26.42,8.153632462500003,Winter,2017-02-25 11:00:00,240,0
2017,2,25,12,1.51,277.84000000000003,24.82,2.1088074875,Winter,2017-02-25 12:00:00,270,0
2017,2,25,13,2.08,318.73,25.42,5.511833600000001,Winter,2017-02-25 13:00:00,300,0
2017,2,25,14,2.22,242.98,26.28,6.701391900000002,Winter,2017-02-25 14:00:00,240,0
2017,2,25,15,4.0,245.73,25.63,39.2,Winter,2017-02-25 15:00:00,240,80
2017,2,25,16,3.62,243.51,25.19,29.055730900000007,Winter,2017-02-25 16:00:00,240,80
2017,2,25,17,3.03,261.92,24.0,17.038602787499997,Winter,2017-02-25 17:00:00,240,0
2017,2,25,18,1.76,265.76,23.44,3.3392128,Winter,2017-02-25 18:00:00,240,0
2017,2,25,19,3.67,154.89,20.6,30.2764035875,Winter,2017-02-25 19:00:00,150,80
2017,2,25,20,2.52,176.07,22.19,9.801842400000002,Winter,2017-02-25 20:00:00,150,0
2017,2,25,21,4.98,257.59000000000003,17.91,75.64742010000003,Winter,2017-02-25 21:00:00,240,180
2017,2,25,22,3.62,241.45,20.37,29.055730900000007,Winter,2017-02-25 22:00:00,240,80
2017,2,25,23,3.56,252.74,21.51,27.634784800000006,Winter,2017-02-25 23:00:00,240,80
2017,2,26,0,1.1,123.08,21.96,0.8152375000000003,Winter,2017-02-26 00:00:00,120,0
2017,2,26,1,0.67,133.49,22.52,0.18421733750000005,Winter,2017-02-26 01:00:00,120,0
2017,2,26,2,3.78,257.8,19.82,33.081218099999994,Winter,2017-02-26 02:00:00,240,80
2017,2,26,3,1.4,211.25,22.34,1.6806999999999996,Winter,2017-02-26 03:00:00,210,0
2017,2,26,4,1.68,203.91,24.53,2.9042495999999995,Winter,2017-02-26 04:00:00,180,0
2017,2,26,5,2.11,211.36,25.29,5.7537827375,Winter,2017-02-26 05:00:00,210,0
2017,2,26,6,1.93,249.15,26.27,4.4032974125,Winter,2017-02-26 06:00:00,240,0
2017,2,26,7,1.74,291.11,26.87,3.2266647,Winter,2017-02-26 07:00:00,270,0
2017,2,26,8,1.84,286.5,27.68,3.8155712000000004,Winter,2017-02-26 08:00:00,270,0
2017,2,26,9,1.57,263.14,27.94,2.3703094625000003,Winter,2017-02-26 09:00:00,240,0
2017,2,26,10,2.96,231.99,27.39,15.8847808,Winter,2017-02-26 10:00:00,210,0
2017,2,26,11,1.89,247.55,26.76,4.135152262499999,Winter,2017-02-26 11:00:00,240,0
2017,2,26,12,1.2,243.34,25.43,1.0584,Winter,2017-02-26 12:00:00,240,0
2017,2,26,13,1.05,335.97,25.09,0.7090453125000001,Winter,2017-02-26 13:00:00,330,0
2017,2,26,14,0.5700000000000001,37.67,24.99,0.11343071250000004,Winter,2017-02-26 14:00:00,30,0
2017,2,26,15,1.19,112.3,24.53,1.0321598875,Winter,2017-02-26 15:00:00,90,0
2017,2,26,16,1.89,137.54,24.68,4.135152262499999,Winter,2017-02-26 16:00:00,120,0
2017,2,26,17,5.89,135.97,22.97,125.1560872625,Winter,2017-02-26 17:00:00,120,350
2017,2,26,18,5.84,159.04,21.86,121.9957312,Winter,2017-02-26 18:00:00,150,350
2017,2,26,19,5.46,161.5,21.42,99.6974433,Winter,2017-02-26 19:00:00,150,180
2017,2,26,20,5.95,190.84,20.27,129.01998593750002,Winter,2017-02-26 20:00:00,180,350
2017,2,26,21,4.22,225.73,19.07,46.0302619,Winter,2017-02-26 21:00:00,210,80
2017,2,26,22,5.04,257.58,19.09,78.41473920000001,Winter,2017-02-26 22:00:00,240,180
2017,2,26,23,5.04,278.68,19.61,78.41473920000001,Winter,2017-02-26 23:00:00,270,180
2017,2,27,0,0.67,190.01,20.67,0.18421733750000005,Winter,2017-02-27 00:00:00,180,0
2017,2,27,1,2.45,224.69,21.03,9.007501562500003,Winter,2017-02-27 01:00:00,210,0
2017,2,27,2,1.53,168.12,18.07,2.1937159125,Winter,2017-02-27 02:00:00,150,0
2017,2,27,3,0.5,109.14,22.43,0.0765625,Winter,2017-02-27 03:00:00,90,0
2017,2,27,4,1.88,295.14,24.46,4.069861599999999,Winter,2017-02-27 04:00:00,270,0
2017,2,27,5,1.77,275.15000000000003,25.92,3.3964552125000007,Winter,2017-02-27 05:00:00,270,0
2017,2,27,6,2.44,248.91,27.62,8.8976552,Winter,2017-02-27 06:00:00,240,0
2017,2,27,7,3.26,280.01,28.27,21.220660299999995,Winter,2017-02-27 07:00:00,270,0
2017,2,27,8,3.77,288.09000000000003,28.48,32.8193627125,Winter,2017-02-27 08:00:00,270,80
2017,2,27,9,3.28,298.21,28.95,21.613625599999995,Winter,2017-02-27 09:00:00,270,0
2017,2,27,10,2.48,288.03000000000003,28.64,9.3424576,Winter,2017-02-27 10:00:00,270,0
2017,2,27,11,3.01,338.93,27.62,16.7034268625,Winter,2017-02-27 11:00:00,330,0
2017,2,27,12,0.91,342.33,26.42,0.4615622375000001,Winter,2017-02-27 12:00:00,330,0
2017,2,27,13,2.52,350.0,26.36,9.801842400000002,Winter,2017-02-27 13:00:00,330,0
2017,2,27,14,1.39,342.55,24.59,1.6449416374999999,Winter,2017-02-27 14:00:00,330,0
2017,2,27,15,1.98,38.41,25.97,4.754465100000001,Winter,2017-02-27 15:00:00,30,0
2017,2,27,16,2.1,68.91,25.97,5.672362500000001,Winter,2017-02-27 16:00:00,60,0
2017,2,27,17,2.37,88.28,24.73,8.153632462500003,Winter,2017-02-27 17:00:00,60,0
2017,2,27,18,3.02,101.6,23.75,16.8704599,Winter,2017-02-27 18:00:00,90,0
2017,2,27,19,4.93,107.93,24.24,73.3916836625,Winter,2017-02-27 19:00:00,90,180
2017,2,27,20,4.29,116.42,22.88,48.35907326250001,Winter,2017-02-27 20:00:00,90,80
2017,2,27,21,1.39,195.29,21.7,1.6449416374999999,Winter,2017-02-27 21:00:00,180,0
2017,2,27,22,0.38,162.43,20.85,0.0336091,Winter,2017-02-27 22:00:00,150,0
2017,2,27,23,0.86,91.8,20.99,0.3895843,Winter,2017-02-27 23:00:00,90,0
2017,2,28,0,2.5,105.46,20.8,9.5703125,Winter,2017-02-28 00:00:00,90,0
2017,2,28,1,1.62,107.96,22.88,2.6040609000000003,Winter,2017-02-28 01:00:00,90,0
2017,2,28,2,3.37,140.66,25.26,23.442061212500004,Winter,2017-02-28 02:00:00,120,0
2017,2,28,3,2.7,313.58,20.3,12.055837500000003,Winter,2017-02-28 03:00:00,300,0
2017,2,28,4,2.31,0.73,23.02,7.5499144875000015,Winter,2017-02-28 04:00:00,0,0
2017,2,28,5,2.98,23.65,25.26,16.2089501,Winter,2017-02-28 05:00:00,0,0
2017,2,28,6,2.89,16.01,26.84,14.784261012500004,Winter,2017-02-28 06:00:00,0,0
2017,2,28,7,1.51,316.97,27.77,2.1088074875,Winter,2017-02-28 07:00:00,300,0
2017,2,28,8,3.31,283.54,28.42,22.212123237500002,Winter,2017-02-28 08:00:00,270,0
2017,2,28,9,1.91,267.78000000000003,28.44,4.2678209874999995,Winter,2017-02-28 09:00:00,240,0
2017,2,28,10,0.92,333.37,28.25,0.47694640000000005,Winter,2017-02-28 10:00:00,330,0
2017,2,28,11,0.43,65.55,27.8,0.0486980375,Winter,2017-02-28 11:00:00,60,0
2017,2,28,12,1.51,19.39,26.26,2.1088074875,Winter,2017-02-28 12:00:00,0,0
2017,2,28,13,2.4,40.26,26.51,8.4672,Winter,2017-02-28 13:00:00,30,0
2017,2,28,14,2.58,2.51,26.95,10.518776100000002,Winter,2017-02-28 14:00:00,0,0
2017,2,28,15,2.41,354.07,27.23,8.573481612500002,Winter,2017-02-28 15:00:00,330,0
2017,2,28,16,0.73,54.88,24.08,0.2382729125,Winter,2017-02-28 16:00:00,30,0
2017,2,28,17,1.3,182.74,24.26,1.3456625000000002,Winter,2017-02-28 17:00:00,180,0
2017,2,28,18,3.09,192.01,25.12,18.0709727625,Winter,2017-02-28 18:00:00,180,0
2017,2,28,19,2.57,177.5,25.26,10.396938212499998,Winter,2017-02-28 19:00:00,150,0
2017,2,28,20,2.93,160.37,25.78,15.406676162500002,Winter,2017-02-28 20:00:00,150,0
2017,2,28,21,2.81,151.76,25.0,13.590175112500003,Winter,2017-02-28 21:00:00,150,0
2017,2,28,22,1.16,252.45,19.46,0.9560487999999998,Winter,2017-02-28 22:00:00,240,0
2017,2,28,23,1.02,337.16,19.78,0.6499899000000001,Winter,2017-02-28 23:00:00,330,0
2017,3,1,0,2.31,69.73,21.52,7.5499144875000015,Spring,2017-03-01 00:00:00,60,0
2017,3,1,1,1.22,29.88,22.33,1.1122069,Spring,2017-03-01 01:00:00,0,0
2017,3,1,2,1.87,108.27,20.97,4.005261837500001,Spring,2017-03-01 02:00:00,90,0
2017,3,1,3,2.79,138.54,23.23,13.302053887500001,Spring,2017-03-01 03:00:00,120,0
2017,3,1,4,0.73,216.31,25.55,0.2382729125,Spring,2017-03-01 04:00:00,210,0
2017,3,1,5,0.04,217.37,26.41,3.920000000000001e-05,Spring,2017-03-01 05:00:00,210,0
2017,3,1,6,0.8,266.55,27.32,0.3136000000000001,Spring,2017-03-01 06:00:00,240,0
2017,3,1,7,1.53,273.35,28.29,2.1937159125,Spring,2017-03-01 07:00:00,270,0
2017,3,1,8,1.81,290.33,28.85,3.631966362500001,Spring,2017-03-01 08:00:00,270,0
2017,3,1,9,2.0,244.05,29.14,4.9,Spring,2017-03-01 09:00:00,240,0
2017,3,1,10,1.54,266.71,28.77,2.2370117000000005,Spring,2017-03-01 10:00:00,240,0
2017,3,1,11,1.25,293.37,28.35,1.1962890625,Spring,2017-03-01 11:00:00,270,0
2017,3,1,12,1.3,243.65,26.95,1.3456625000000002,Spring,2017-03-01 12:00:00,240,0
2017,3,1,13,1.35,229.71,26.72,1.5069796875000003,Spring,2017-03-01 13:00:00,210,0
2017,3,1,14,1.51,76.03,25.24,2.1088074875,Spring,2017-03-01 14:00:00,60,0
2017,3,1,15,2.01,99.01,26.33,4.973868112499998,Spring,2017-03-01 15:00:00,90,0
2017,3,1,16,1.86,138.1,26.17,3.9413493000000006,Spring,2017-03-01 16:00:00,120,0
2017,3,1,17,5.45,172.15,23.8,99.15065781250003,Spring,2017-03-01 17:00:00,150,180
2017,3,1,18,7.54,199.69,23.2,262.5549017,Spring,2017-03-01 18:00:00,180,950
2017,3,1,19,7.34,208.02,23.12,242.2112287,Spring,2017-03-01 19:00:00,180,600
2017,3,1,20,7.35,226.49,23.32,243.2025421875,Spring,2017-03-01 20:00:00,210,600
2017,3,1,21,8.2,239.32,22.37,337.71289999999993,Spring,2017-03-01 21:00:00,210,950
2017,3,1,22,8.42,263.58,20.97,365.6304589,Spring,2017-03-01 22:00:00,240,950
2017,3,1,23,7.5,275.16,20.9,258.3984375,Spring,2017-03-01 23:00:00,270,950
2017,3,2,0,3.25,274.08,19.67,21.025976562500002,Spring,2017-03-02 00:00:00,270,0
2017,3,2,1,1.95,273.18,19.4,4.5416109375,Spring,2017-03-02 01:00:00,270,0
2017,3,2,2,0.36,183.97,19.96,0.0285768,Spring,2017-03-02 02:00:00,180,0
2017,3,2,3,0.33,224.91,22.61,0.022011412500000004,Spring,2017-03-02 03:00:00,210,0
2017,3,2,4,2.3000000000000003,231.05,25.07,7.452287500000002,Spring,2017-03-02 04:00:00,210,0
2017,3,2,5,1.99,220.55,26.93,4.8268668875000005,Spring,2017-03-02 05:00:00,210,0
2017,3,2,6,1.47,214.64,28.4,1.9456203375,Spring,2017-03-02 06:00:00,210,0
2017,3,2,7,2.68,210.78,29.57,11.789909600000003,Spring,2017-03-02 07:00:00,210,0
2017,3,2,8,2.64,218.83,30.19,11.269843200000002,Spring,2017-03-02 08:00:00,210,0
2017,3,2,9,3.21,206.17,30.53,20.259148612500002,Spring,2017-03-02 09:00:00,180,0
2017,3,2,10,2.78,182.99,30.35,13.159533099999999,Spring,2017-03-02 10:00:00,180,0
2017,3,2,11,4.0200000000000005,189.62,30.26,39.790944900000014,Spring,2017-03-02 11:00:00,180,80
2017,3,2,12,2.32,188.48,28.55,7.6483903999999985,Spring,2017-03-02 12:00:00,180,0
2017,3,2,13,5.86,187.94,29.24,123.25340930000002,Spring,2017-03-02 13:00:00,180,350
2017,3,2,14,6.17,188.95,28.43,143.8671317125,Spring,2017-03-02 14:00:00,180,350
2017,3,2,15,7.51,179.41,27.19,259.4334099875,Spring,2017-03-02 15:00:00,150,950
2017,3,2,16,7.390000000000001,204.24,26.07,247.19484413750007,Spring,2017-03-02 16:00:00,180,600
2017,3,2,17,7.44,209.12,25.82,252.24635520000004,Spring,2017-03-02 17:00:00,180,600
2017,3,2,18,7.74,209.47,25.45,284.00695470000005,Spring,2017-03-02 18:00:00,180,950
2017,3,2,19,7.3,226.08,24.27,238.27291250000002,Spring,2017-03-02 19:00:00,210,600
2017,3,2,20,8.2,229.07,24.15,337.71289999999993,Spring,2017-03-02 20:00:00,210,950
2017,3,2,21,6.16,234.19,23.23,143.16874880000003,Spring,2017-03-02 21:00:00,210,350
2017,3,2,22,1.01,190.81,22.02,0.6310593625000002,Spring,2017-03-02 22:00:00,180,0
2017,3,2,23,1.5,83.14,21.77,2.0671875,Spring,2017-03-02 23:00:00,60,0
2017,3,3,0,2.34,143.25,20.09,7.847903699999999,Spring,2017-03-03 00:00:00,120,0
2017,3,3,1,4.51,150.69,20.0,56.18698373749999,Spring,2017-03-03 01:00:00,150,180
2017,3,3,2,1.57,216.06,21.32,2.3703094625000003,Spring,2017-03-03 02:00:00,210,0
2017,3,3,3,1.56,166.03,22.95,2.3253048000000005,Spring,2017-03-03 03:00:00,150,0
2017,3,3,4,2.09,170.8,24.48,5.5917140125,Spring,2017-03-03 04:00:00,150,0
2017,3,3,5,0.36,232.72,25.74,0.0285768,Spring,2017-03-03 05:00:00,210,0
2017,3,3,6,2.73,319.15000000000003,27.21,12.4621804125,Spring,2017-03-03 06:00:00,300,0
2017,3,3,7,1.56,21.12,28.01,2.3253048000000005,Spring,2017-03-03 07:00:00,0,0
2017,3,3,8,3.35,338.16,29.56,23.027167187500005,Spring,2017-03-03 08:00:00,330,0
2017,3,3,9,2.59,274.61,31.0,10.6415621375,Spring,2017-03-03 09:00:00,270,0
2017,3,3,10,2.32,272.91,31.53,7.6483903999999985,Spring,2017-03-03 10:00:00,270,0
2017,3,3,11,2.28,154.04,30.46,7.259565599999998,Spring,2017-03-03 11:00:00,150,0
2017,3,3,12,1.88,184.15,28.8,4.069861599999999,Spring,2017-03-03 12:00:00,180,0
2017,3,3,13,2.8000000000000003,149.16,28.98,13.445600000000004,Spring,2017-03-03 13:00:00,120,0
2017,3,3,14,5.04,187.96,27.53,78.41473920000001,Spring,2017-03-03 14:00:00,180,180
2017,3,3,15,8.05,185.05,26.69,319.5168265625001,Spring,2017-03-03 15:00:00,180,950
2017,3,3,16,7.36,188.2,25.29,244.19655680000002,Spring,2017-03-03 16:00:00,180,600
2017,3,3,17,7.140000000000001,206.09,24.57,222.94653570000006,Spring,2017-03-03 17:00:00,180,600
2017,3,3,18,7.61,221.09,24.19,269.9355371125,Spring,2017-03-03 18:00:00,210,950
2017,3,3,19,6.57,223.76,23.89,173.70095321250005,Spring,2017-03-03 19:00:00,210,600
2017,3,3,20,5.97,234.0,23.28,130.32540596249999,Spring,2017-03-03 20:00:00,210,350
2017,3,3,21,4.63,209.37,22.65,60.792368787499996,Spring,2017-03-03 21:00:00,180,180
2017,3,3,22,7.28,223.6,24.04,236.31986560000004,Spring,2017-03-03 22:00:00,210,600
2017,3,3,23,8.28,231.81,23.94,347.69392559999994,Spring,2017-03-03 23:00:00,210,950
2017,3,4,0,4.36,231.31,22.73,50.765136800000015,Spring,2017-03-04 00:00:00,210,80
2017,3,4,1,4.3500000000000005,218.5,22.09,50.416635937500025,Spring,2017-03-04 01:00:00,210,80
2017,3,4,2,1.88,272.87,22.62,4.069861599999999,Spring,2017-03-04 02:00:00,270,0
2017,3,4,3,1.04,234.01,23.55,0.6889792000000001,Spring,2017-03-04 03:00:00,210,0
2017,3,4,4,1.46,270.0,23.59,1.9061833,Spring,2017-03-04 04:00:00,240,0
2017,3,4,5,1.25,199.38,24.56,1.1962890625,Spring,2017-03-04 05:00:00,180,0
2017,3,4,6,1.15,312.04,25.48,0.9315359375,Spring,2017-03-04 06:00:00,300,0
2017,3,4,7,0.62,358.14,26.97,0.1459759,Spring,2017-03-04 07:00:00,330,0
2017,3,4,8,2.05,358.31,27.27,5.276764062499999,Spring,2017-03-04 08:00:00,330,0
2017,3,4,9,0.64,305.2,27.82,0.16056320000000004,Spring,2017-03-04 09:00:00,300,0
2017,3,4,10,0.7000000000000001,223.33,28.32,0.21008750000000007,Spring,2017-03-04 10:00:00,210,0
2017,3,4,11,0.9,179.78,27.54,0.4465125000000001,Spring,2017-03-04 11:00:00,150,0
2017,3,4,12,0.68,202.48,26.36,0.19258960000000006,Spring,2017-03-04 12:00:00,180,0
2017,3,4,13,2.04,339.68,25.87,5.199919200000001,Spring,2017-03-04 13:00:00,330,0
2017,3,4,14,1.05,108.83,26.45,0.7090453125000001,Spring,2017-03-04 14:00:00,90,0
2017,3,4,15,6.68,171.79,25.86,182.57254959999997,Spring,2017-03-04 15:00:00,150,600
2017,3,4,16,5.88,192.17,24.25,124.5197016,Spring,2017-03-04 16:00:00,180,350
2017,3,4,17,7.56,212.33,24.63,264.64974479999995,Spring,2017-03-04 17:00:00,210,950
2017,3,4,18,6.63,223.89,23.53,178.5034762875,Spring,2017-03-04 18:00:00,210,600
2017,3,4,19,9.29,240.13,24.64,491.0811170124999,Spring,2017-03-04 19:00:00,240,1400
2017,3,4,20,10.2,244.14,27.83,649.9898999999999,Spring,2017-03-04 20:00:00,240,1750
2017,3,4,21,11.39,297.0,28.53,905.0597791375002,Spring,2017-03-04 21:00:00,270,1950
2017,3,4,22,6.34,200.62,21.78,156.0895637,Spring,2017-03-04 22:00:00,180,350
2017,3,4,23,6.84,284.66,21.95,196.0082712,Spring,2017-03-04 23:00:00,270,600
2017,3,5,0,9.05,164.39,22.96,453.99579531250015,Spring,2017-03-05 00:00:00,150,1400
2017,3,5,1,6.43,168.77,23.16,162.8317205375,Spring,2017-03-05 01:00:00,150,350
2017,3,5,2,3.19,210.76,22.29,19.8828273875,Spring,2017-03-05 02:00:00,210,0
2017,3,5,3,2.48,185.35,23.02,9.3424576,Spring,2017-03-05 03:00:00,180,0
2017,3,5,4,1.95,147.14,24.13,4.5416109375,Spring,2017-03-05 04:00:00,120,0
2017,3,5,5,1.55,172.41,25.7,2.2808734375000004,Spring,2017-03-05 05:00:00,150,0
2017,3,5,6,1.36,155.92000000000002,26.0,1.5407168000000004,Spring,2017-03-05 06:00:00,150,0
2017,3,5,7,1.48,173.96,27.41,1.9855976,Spring,2017-03-05 07:00:00,150,0
2017,3,5,8,1.87,154.38,28.46,4.005261837500001,Spring,2017-03-05 08:00:00,150,0
2017,3,5,9,3.38,125.14,27.5,23.651364100000002,Spring,2017-03-05 09:00:00,120,0
2017,3,5,10,3.89,182.32,29.05,36.05411976250001,Spring,2017-03-05 10:00:00,180,80
2017,3,5,11,4.72,163.42000000000002,27.96,64.4068544,Spring,2017-03-05 11:00:00,150,180
2017,3,5,12,9.61,343.41,21.15,543.5960046124999,Spring,2017-03-05 12:00:00,330,1750
2017,3,5,13,11.07,127.57,23.9,830.9003763375001,Spring,2017-03-05 13:00:00,120,1950
2017,3,5,14,6.0,123.68,22.23,132.3,Spring,2017-03-05 14:00:00,120,350
2017,3,5,15,4.22,131.08,20.88,46.0302619,Spring,2017-03-05 15:00:00,120,80
2017,3,5,16,7.5,142.55,20.08,258.3984375,Spring,2017-03-05 16:00:00,120,950
2017,3,5,17,3.94,184.06,21.7,37.462327699999996,Spring,2017-03-05 17:00:00,180,80
2017,3,5,18,6.18,192.95,20.98,144.5677821,Spring,2017-03-05 18:00:00,180,350
2017,3,5,19,5.65,179.6,21.93,110.47180156250002,Spring,2017-03-05 19:00:00,150,350
2017,3,5,20,9.22,180.03,21.74,480.0636869000001,Spring,2017-03-05 20:00:00,180,1400
2017,3,5,21,5.41,36.99,20.4,96.98350786250002,Spring,2017-03-05 21:00:00,30,180
2017,3,5,22,6.48,94.88,20.39,166.65989760000002,Spring,2017-03-05 22:00:00,90,350
2017,3,5,23,3.51,113.79,20.23,26.486674987499995,Spring,2017-03-05 23:00:00,90,80
2017,3,6,0,0.51,23.84,20.4,0.08124873750000002,Spring,2017-03-06 00:00:00,0,0
2017,3,6,1,2.37,157.92000000000002,20.4,8.153632462500003,Spring,2017-03-06 01:00:00,150,0
2017,3,6,2,3.68,118.76,19.98,30.524569600000003,Spring,2017-03-06 02:00:00,90,80
2017,3,6,3,2.44,118.61,20.71,8.8976552,Spring,2017-03-06 03:00:00,90,0
2017,3,6,4,1.57,101.95,22.01,2.3703094625000003,Spring,2017-03-06 04:00:00,90,0
2017,3,6,5,2.11,89.16,23.43,5.7537827375,Spring,2017-03-06 05:00:00,60,0
2017,3,6,6,1.51,101.44,25.42,2.1088074875,Spring,2017-03-06 06:00:00,90,0
2017,3,6,7,2.83,92.95,26.52,13.882427037500003,Spring,2017-03-06 07:00:00,90,0
2017,3,6,8,0.79,144.58,26.99,0.30198638750000006,Spring,2017-03-06 08:00:00,120,0
2017,3,6,9,1.46,276.21,27.75,1.9061833,Spring,2017-03-06 09:00:00,270,0
2017,3,6,10,0.67,136.9,27.47,0.18421733750000005,Spring,2017-03-06 10:00:00,120,0
2017,3,6,11,2.18,121.08,25.78,6.345642100000002,Spring,2017-03-06 11:00:00,120,0
2017,3,6,12,2.76,150.83,24.58,12.877552799999998,Spring,2017-03-06 12:00:00,150,0
2017,3,6,13,1.53,163.76,24.37,2.1937159125,Spring,2017-03-06 13:00:00,150,0
2017,3,6,14,3.49,152.41,23.85,26.03648626250001,Spring,2017-03-06 14:00:00,150,0
2017,3,6,15,4.15,172.93,23.44,43.777442187500014,Spring,2017-03-06 15:00:00,150,80
2017,3,6,16,4.79,175.46,23.18,67.31512138750001,Spring,2017-03-06 16:00:00,150,180
2017,3,6,17,4.2,180.68,22.51,45.37890000000001,Spring,2017-03-06 17:00:00,180,80
2017,3,6,18,4.3,188.32,22.63,48.6980375,Spring,2017-03-06 18:00:00,180,80
2017,3,6,19,5.01,186.33,21.75,77.0227943625,Spring,2017-03-06 19:00:00,180,180
2017,3,6,20,5.63,218.8,21.99,109.3027975375,Spring,2017-03-06 20:00:00,210,350
2017,3,6,21,6.03,235.05,21.72,134.2944390375,Spring,2017-03-06 21:00:00,210,350
2017,3,6,22,3.91,203.69,20.23,36.61308848750001,Spring,2017-03-06 22:00:00,180,80
2017,3,6,23,3.75,206.95,19.87,32.2998046875,Spring,2017-03-06 23:00:00,180,80
2017,3,7,0,0.88,62.27,18.87,0.4174016,Spring,2017-03-07 00:00:00,60,0
2017,3,7,1,1.6,26.42,22.67,2.508800000000001,Spring,2017-03-07 01:00:00,0,0
2017,3,7,2,1.31,317.78000000000003,23.99,1.3769557375,Spring,2017-03-07 02:00:00,300,0
2017,3,7,3,2.5,128.77,22.24,9.5703125,Spring,2017-03-07 03:00:00,120,0
2017,3,7,4,1.95,75.53,23.91,4.5416109375,Spring,2017-03-07 04:00:00,60,0
2017,3,7,5,1.72,95.85,25.69,3.1166744,Spring,2017-03-07 05:00:00,90,0
2017,3,7,6,2.04,122.27,26.48,5.199919200000001,Spring,2017-03-07 06:00:00,120,0
2017,3,7,7,1.68,133.43,27.19,2.9042495999999995,Spring,2017-03-07 07:00:00,120,0
2017,3,7,8,2.13,156.51,28.11,5.9189531625,Spring,2017-03-07 08:00:00,150,0
2017,3,7,9,0.66,135.55,28.29,0.17609130000000003,Spring,2017-03-07 09:00:00,120,0
2017,3,7,10,0.5,244.77,28.04,0.0765625,Spring,2017-03-07 10:00:00,240,0
2017,3,7,11,3.0,75.31,27.07,16.5375,Spring,2017-03-07 11:00:00,60,0
2017,3,7,12,2.78,106.77,26.11,13.159533099999999,Spring,2017-03-07 12:00:00,90,0
2017,3,7,13,3.36,131.73,25.89,23.233996799999996,Spring,2017-03-07 13:00:00,120,0
2017,3,7,14,3.09,161.39,25.27,18.0709727625,Spring,2017-03-07 14:00:00,150,0
2017,3,7,15,3.15,147.85,24.19,19.1442234375,Spring,2017-03-07 15:00:00,120,0
2017,3,7,16,3.93,176.63,24.13,37.17780491250001,Spring,2017-03-07 16:00:00,150,80
2017,3,7,17,5.19,167.39,24.22,85.62649488750003,Spring,2017-03-07 17:00:00,150,180
2017,3,7,18,6.28,187.12,23.03,151.69980560000002,Spring,2017-03-07 18:00:00,180,350
2017,3,7,19,5.89,193.9,22.26,125.1560872625,Spring,2017-03-07 19:00:00,180,350
2017,3,7,20,4.0200000000000005,217.4,22.34,39.790944900000014,Spring,2017-03-07 20:00:00,210,80
2017,3,7,21,5.92,219.3,22.15,127.0782464,Spring,2017-03-07 21:00:00,210,350
2017,3,7,22,4.47,207.69,21.84,54.705206587499994,Spring,2017-03-07 22:00:00,180,80
2017,3,7,23,3.43,213.92,21.58,24.716584287500005,Spring,2017-03-07 23:00:00,210,0
2017,3,8,0,1.12,120.69,21.75,0.8605184000000003,Spring,2017-03-08 00:00:00,120,0
